ID;"""Nome""";"""Empreendedor""";"""CPF_CNPJ""";"""UF""";"""Município""";"""Dano Potencial Associado - DPA""";"""Inserido na PNSB""";"""Nível de Emergência""";"""Tipo de Barragem de Mineração""";"""A Barragem de Mineração possui outra estrutura de mineração interna selante de reservatório""";"""Quantidade Diques Internos""";"""Quantidade Diques Selantes""";"""A barragem de mineração possui Back Up Dam""";"""Situação Operacional""";"""Estrutura com o Objetivo de Contenção""";"""A Barragem de Mineração está dentro da Área do Processo ANM ou da Área de Servidão""";"""Barragem de mineração é alimentado por usina""";"""Usinas""";"""Minério principal presente no reservatório""";;
8929;"""Barragem de Rejeitos""";"""ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A""";"""02359572000430""";"""MG""";"""CONCEIÇÃO DO MATO DENTRO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""6""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""ÁGUA SANTA";;;
9239;"""Lagoa 1""";"""MINERACAO DARCY R.O. E SILVA LTDA""";"""45369188000188""";"""SP""";"""SÃO SIMÃO""";"""Média""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Fazenda Luciana";;;
8537;"""Lagoa 2""";"""MINERACAO DARCY R.O. E SILVA LTDA""";"""45369188000188""";"""SP""";"""SÃO SIMÃO""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Fazenda Luciana";;;
8899;"""BARRAGEM BOM JARDIM""";"""Bauminas Mineração Ltda""";"""19534650000145""";"""MG""";"""MIRAÍ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Argila""";;
8505;"""Barragem B1""";"""MINERACAO GERAL DO BRASIL S/A""";"""60727120000117""";"""MG""";"""BRUMADINHO""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Ferro""";;
8507;"""Barragem B2""";"""MINERACAO GERAL DO BRASIL S/A""";"""60727120000117""";"""MG""";"""BRUMADINHO""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Ferro""";;
8907;"""Barragem MCSA""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""2""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Planta de sulfetado";;;
8683;"""Barragem B4""";"""HERCULANO MINERACAO LTDA""";"""41785833000192""";"""MG""";"""ITABIRITO""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Ferro""";;
8680;"""Barragem B1""";"""HERCULANO MINERACAO LTDA""";"""41785833000192""";"""MG""";"""ITABIRITO""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Ferro""";;
9173;"""Planta""";"""PROMETALICA MINERACAO LTDA""";"""03564155000149""";"""MT""";"""RIO BRANCO""";"""Alta""";"""Sim""";"""Nível de Alerta""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Zinco""";;
8941;"""Barragem 03 - Zé da Grota""";"""Minerita Minérios Itaúna Ltda.""";"""16813461000113""";"""MG""";"""ITATIAIUÇU""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Sim""";"""LAGOA DAS FLORES (ITM)";;;
8940;"""Barragem 02 - Canindé""";"""Minerita Minérios Itaúna Ltda.""";"""16813461000113""";"""MG""";"""ITATIAIUÇU""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Sim""";"""LAGOA DAS FLORES (ITM)";;;
9263;"""BARRAGEM DO SABÃO I""";"""SALITRE FERTILIZANTES LTDA.""";"""43066666000155""";"""MG""";"""SERRA DO SALITRE""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""beneficiamento de rocha fosfática";;;
8625;"""BARRAGEM SUL OU TANQUE VELHO""";"""MINERACAO TABIPORA LTDA""";"""79066841000151""";"""PR""";"""CAMPO LARGO""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""POVINHO + BOTIATUVA";;;
8751;"""Cava do Germano""";"""SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL""";"""16628281000161""";"""MG""";"""MARIANA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Itabirito""";;
8765;"""Barragem de Germano""";"""SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL""";"""16628281000161""";"""MG""";"""MARIANA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""2""";"""2""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Itabirito""";;
10193;"""Dique do Puma 04""";"""MINERACAO ONCA PUMA S.A.""";"""48256824000153""";"""PA""";"""PARAUAPEBAS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8822;"""BACIA DE DECANTAÇÃO DA USINA RIO FIORITA""";"""GABRIELLA MINERACAO LTDA""";"""07105967000187""";"""SC""";"""SIDERÓPOLIS""";"""Média""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Sim""";"""2""";"""1""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""RIO FIORITA";;;
8465;"""CANGAS""";"""JONAS GIMENEZ RODRIGUES""";"""***015680***""";"""MT""";"""POCONÉ""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""CANGAS I";;;
8475;"""MARANATA""";"""Sidnei Rafael de Souza""";"""***096118***""";"""MT""";"""POCONÉ""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""MARANATA I";;;
8464;"""FRED""";"""Frederico Augusto de Arruda Gimenez Me""";"""07111522000100""";"""MT""";"""POCONÉ""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Gimenez";;;
8458;"""Alain II""";"""Alain Stephane Riviere Mineração""";"""15264439000107""";"""MT""";"""POCONÉ""";"""Média""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Sim""";"""ALAIN 1";;;
9664;"""FRANCÊS""";"""Alain Stephane Riviere Mineração""";"""15264439000107""";"""MT""";"""POCONÉ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""ALAIN II";;;
8429;"""COQUEIRAL""";"""EVANDRO DE SOUZA""";"""***894865***""";"""MT""";"""POCONÉ""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""COQUEIRAL I";;;
9400;"""OURO FINO""";"""Lysander Lima de França""";"""***055334***""";"""MT""";"""POCONÉ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Sim""";"""USINA OURO FINO II";;;
8471;"""RONDON""";"""Roberto Nunes Rondon""";"""***352571***""";"""MT""";"""POCONÉ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""PRIMAVERA";;;
8603;"""GONÇA""";"""Gonçalo Pedroso de Barros""";"""***178073***""";"""MT""";"""POCONÉ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""BENEFICIAMENTO GONÇALO";;;
8392;"""JOAO PAULO""";"""ELISA MACIEL SANTOS RIVA""";"""***693900***""";"""MT""";"""POCONÉ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Joao Paulo";;;
9363;"""BACIA DE DECANTAÇÃO - PLANTA I""";"""Geocal Mineração Ltda""";"""00255910000115""";"""SP""";"""SANTANA DE PARNAÍBA""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Calcário Dolomítico""";;
10117;"""Barragem de Rejeitos - BAR""";"""INDUSTRIAS NUCLEARES DO BRASIL S.A - INB""";"""00322818003650""";"""MG""";"""CALDAS""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Urânio""";;
9147;"""Barragem de Rejeitos do Córrego Baco Pari""";"""MINERACAO MARACA INDUSTRIA E COMERCIO S/A""";"""86902053000113""";"""GO""";"""ALTO HORIZONTE""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""2""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""MINERAÇÃO MARACÁ INDUSTRIA E COMÉRCIO SA";;;
8504;"""Barragem Samambaia 0 (Zero)""";"""MINERACAO USIMINAS S.A.""";"""12056613000120""";"""MG""";"""ITATIAIUÇU""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
8535;"""Dique Oeste""";"""MINERACAO USIMINAS S.A.""";"""12056613000120""";"""MG""";"""ITATIAIUÇU""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8180;"""Dique de Contenção de Salmoura""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""SE""";"""ROSÁRIO DO CATETE""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Taquari Vassouras";;;
8181;"""Dique de Resíduos Insóluveis """;"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""SE""";"""ROSÁRIO DO CATETE""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Taquari Vassouras";;;
8344;"""Barragem 1""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""SP""";"""CAJATI""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""2""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Usina 320";;;
8462;"""Barragem B""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""PATOS DE MINAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""USINA-UPM";;;
8345;"""Barragem 2""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""SP""";"""CAJATI""";"""Alta""";"""Sim""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Sim""";"""0""";"""3""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Usina 320";;;
8818;"""Barragem B12""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""SP""";"""CAJATI""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Sim""";"""Usina 320";;;
8454;"""Barragem C""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""PATOS DE MINAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8502;"""Barragem A""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8506;"""Barragem A0""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8511;"""Barragem B1/B4""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Fosfato""";;
9369;"""Barragem B6""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""USINA PÉRICLES NESTOR LOCCI";;;
8495;"""Barragem E""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8911;"""Cachoeirinha""";"""VALLOUREC TUBOS DO BRASIL LTDA.""";"""17170150000146""";"""MG""";"""NOVA LIMA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
8913;"""Dique Lisa""";"""VALLOUREC TUBOS DO BRASIL LTDA.""";"""17170150000146""";"""MG""";"""NOVA LIMA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8915;"""Santa Bárbara""";"""VALLOUREC TUBOS DO BRASIL LTDA.""";"""17170150000146""";"""MG""";"""BRUMADINHO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8501;"""Barragem F""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8500;"""Barragem B2""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""USINA PÉRICLES NESTOR LOCCI";;;
8693;"""BARRAGEM B2 AUXILIAR""";"""MINERIOS NACIONAL S.A.""";"""09294881000175""";"""MG""";"""RIO ACIMA""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
8432;"""Barragem BD-2""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""TAPIRA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8694;"""BARRAGEM B2""";"""MINERIOS NACIONAL S.A.""";"""09294881000175""";"""MG""";"""RIO ACIMA""";"""Alta""";"""Sim""";"""Nível de Alerta""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
8496;"""Barragem B5""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Fosfato""";;
8574;"""BARRAGEM B4""";"""CSN MINERACAO S.A.""";"""08902291000115""";"""MG""";"""CONGONHAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
8428;"""Barragem BA-3""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""TAPIRA""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8564;"""BARRAGEM CASA DE PEDRA""";"""CSN MINERACAO S.A.""";"""08902291000115""";"""MG""";"""CONGONHAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""1""";"""1""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina Casa de Pedra";;;
8690;"""BARRAGEM DO VIGIA""";"""CSN MINERACAO S.A.""";"""08902291000115""";"""MG""";"""OURO PRETO""";"""Alta""";"""Sim""";"""Nível de Alerta""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
8696;"""BARRAGEM ECOLÓGICA 1""";"""MINERIOS NACIONAL S.A.""";"""09294881000175""";"""MG""";"""RIO ACIMA""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8616;"""DIQUE DO BICHENTO IIIA""";"""CSN MINERACAO S.A.""";"""08902291000115""";"""MG""";"""CONGONHAS""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8692;"""DIQUE DO ENGENHO""";"""CSN MINERACAO S.A.""";"""08902291000115""";"""MG""";"""CONGONHAS""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8439;"""Barragem BD-5""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""TAPIRA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8580;"""DIQUE DO ESMERIL IV""";"""CSN MINERACAO S.A.""";"""08902291000115""";"""MG""";"""CONGONHAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8441;"""Barragem BL-1""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""TAPIRA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina CMT";;;
8446;"""Barragem BRI""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""TAPIRA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8443;"""Barragem BR""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""TAPIRA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina CMT";;;
8195;"""Barragem BM""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""GO""";"""CATALÃO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8196;"""Barragem BR""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""GO""";"""CATALÃO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Chapadão";;;
9667;"""Barragem de Mineração-CPM""";"""NORMA ARGES OLIVA""";"""***406720***""";"""MT""";"""POCONÉ""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Areia""";;
